waypoint,x,y
999,-109.020796,-174.880937
1000,-109.192874,-174.937194
1001,-109.353394,-175.020914
1002,-109.498008,-175.129829
1003,-109.622799,-175.260989
1004,-109.724386,-175.410842
1005,-109.800018,-175.575328
1006,-114.834696,-175.922361
1007,-114.943825,-175.774287
1008,-115.076102,-175.646468
1009,-115.227828,-175.542477
1010,-115.394762,-175.465224
1011,-115.572235,-175.416868
1012,-115.755285,-175.398761
1013,-115.938792,-175.411410
1014,-116.117627,-175.454461
1015,-116.286786,-175.526710
1016,-116.441542,-175.626137
1017,-116.577566,-175.749962
1018,-116.691054,-175.894721
1019,-116.778834,-176.056368
1020,-121.881173,-176.408065
1021,-122.002146,-176.265589
1022,-122.145494,-176.145650
1023,-122.307079,-176.051711
1024,-122.482234,-175.986485
1025,-122.665905,-175.951855
1026,-122.852786,-175.948819
1027,-123.037484,-175.977467
1028,-123.214666,-176.036971
1029,-123.379216,-176.125612
1030,-123.526383,-176.240833
1031,-123.651919,-176.379306
1032,-123.752200,-176.537033
1033,-128.933690,-176.894186
1034,-129.066611,-176.758633
1035,-129.220860,-176.647955
1036,-129.391841,-176.565447
1037,-129.574464,-176.513567
1038,-129.763286,-176.493862
1039,-129.952685,-176.506917
1040,-130.137019,-176.552343
1041,-130.310796,-176.628789
1042,-130.468840,-176.733976
1043,-130.606444,-176.864772
1044,-130.719509,-177.017280
1045,-135.993323,-177.380797
1046,-136.124038,-177.264335
1047,-136.271574,-177.170087
1048,-136.432194,-177.100439
1049,-136.601829,-177.057155
1050,-136.776183,-177.041332
1051,-136.950839,-177.053371
1052,-137.121373,-177.092967
1053,-137.283465,-177.159116
1054,-137.433010,-177.250143
1055,-137.566219,-177.363743
1056,-137.679718,-177.497038
1057,-143.061341,-177.867985
1058,-143.200957,-177.762138
1059,-143.355608,-177.679799
1060,-143.521371,-177.623060
1061,-143.694039,-177.593358
1062,-143.869233,-177.591448
1063,-144.042509,-177.617377
1064,-144.209469,-177.670489
1065,-144.365879,-177.749436
1066,-144.507770,-177.852214
1067,-144.631543,-177.976217
1068,-150.139655,-178.355884
1069,-150.286542,-178.263020
1070,-150.446222,-178.194449
1071,-150.614707,-178.151880
1072,-150.787795,-178.136378
1073,-150.961163,-178.148328
1074,-151.130487,-178.187432
1075,-151.291538,-178.252715
1076,-151.440299,-178.342547
1077,-151.573056,-178.454686
1078,-157.231856,-178.844740
1079,-157.382798,-178.767963
1080,-157.543737,-178.715265
1081,-157.710857,-178.687894
1082,-157.880198,-178.686500
1083,-158.047746,-178.711115
1084,-158.209530,-178.761157
1085,-158.361716,-178.835438
1086,-158.500697,-178.932199
1087,-164.344195,-179.334984
1088,-164.518126,-179.270912
1089,-164.700346,-179.236955
1090,-164.885681,-179.234076
1091,-165.068867,-179.262357
1092,-165.244705,-179.320994
1093,-165.408200,-179.408324
1094,-289.720986,-187.977035
1095,-289.710751,-186.973956
1096,-60.265507,-171.158609
1097,-60.118836,-171.090080
1098,-59.963694,-171.043821
1099,-59.803444,-171.020834
1100,-59.641555,-171.021617
1101,-59.481534,-171.046152
1102,-59.326847,-171.093908
1103,-53.372664,-170.683495
1104,-53.221966,-170.590678
1105,-53.058332,-170.523231
1106,-52.886001,-170.482900
1107,-52.709431,-170.470730
1108,-52.533195,-170.487034
1109,-52.361856,-170.531392
1110,-52.199848,-170.602654
1111,-46.453848,-170.206590
1112,-46.308460,-170.095825
1113,-46.146738,-170.010663
1114,-45.973147,-169.953456
1115,-45.792479,-169.925782
1116,-45.609724,-169.928405
1117,-45.429925,-169.961254
1118,-45.258048,-170.023422
1119,-45.098837,-170.113191
1120,-39.518780,-169.728565
1121,-39.382615,-169.604161
1122,-39.227578,-169.504255
1123,-39.058028,-169.431658
1124,-38.878731,-169.388410
1125,-38.694729,-169.375727
1126,-38.511195,-169.393966
1127,-38.333287,-169.442613
1128,-38.166009,-169.520302
1129,-38.014062,-169.624847
1130,-32.571842,-169.249722
1131,-32.446636,-169.114841
1132,-32.300694,-169.002722
1133,-32.138103,-168.916504
1134,-31.963413,-168.858599
1135,-31.781514,-168.830629
1136,-31.597497,-168.833377
1137,-31.416515,-168.866766
1138,-31.243631,-168.929860
1139,-31.083687,-169.020895
1140,-30.941158,-169.137322
1141,-25.615549,-168.770235
1142,-25.502009,-168.627286
1143,-25.366392,-168.505083
1144,-25.212431,-168.406992
1145,-25.044368,-168.335715
1146,-24.866832,-168.293215
1147,-24.684711,-168.280661
1148,-24.503022,-168.298401
1149,-24.326769,-168.345945
1150,-24.160806,-168.421984
1151,-24.009704,-168.524423
1152,-23.877625,-168.650442
1153,-18.651685,-168.290225
1154,-18.550008,-168.141017
1155,-18.425291,-168.010453
1156,-18.280895,-167.902050
1157,-18.120711,-167.818729
1158,-17.949054,-167.762735
1159,-17.770549,-167.735577
1160,-17.590007,-167.737987
1161,-17.412291,-167.769899
1162,-17.242189,-167.830453
1163,-17.084286,-167.918019
1164,-16.942834,-168.030237
1165,-16.821646,-168.164083
1166,-11.404820,-167.790708
1167,-11.473586,-166.793076
1168,-289.700515,-185.970878
1169,-289.690280,-184.967800
1170,-10.898140,-165.751038
1171,-10.966905,-164.753405
1172,-289.680045,-183.964722
1173,-289.669810,-182.961643
1174,-11.035671,-163.755772
1175,-11.104436,-162.758140
1176,-199.140100,-175.719181
1177,-199.284110,-175.802109
1178,-199.438969,-175.862397
1179,-199.601143,-175.898668
1180,-199.766930,-175.910096
1181,-199.932547,-175.896418
1182,-200.094213,-175.857948
1183,-200.248239,-175.795564
1184,-206.052295,-176.195629
1185,-206.193945,-176.297888
1186,-206.349997,-176.376431
1187,-206.516517,-176.429277
1188,-206.689303,-176.455093
1189,-206.863997,-176.453229
1190,-207.036192,-176.423730
1191,-207.201546,-176.367341
1192,-207.355886,-176.285484
1193,-212.982992,-176.673353
1194,-213.117192,-176.790306
1195,-213.268499,-176.884083
1196,-213.432950,-176.952226
1197,-213.606239,-176.992951
1198,-213.783828,-177.005192
1199,-213.961066,-176.988628
1200,-214.133312,-176.943693
1201,-214.296054,-176.871564
1202,-214.445031,-176.774129
1203,-219.926657,-177.151970
1204,-220.051075,-177.280264
1205,-220.194626,-177.386717
1206,-220.353520,-177.468520
1207,-220.523564,-177.523514
1208,-220.700268,-177.550246
1209,-220.878969,-177.548011
1210,-221.054950,-177.516869
1211,-221.223565,-177.457641
1212,-221.380364,-177.371890
1213,-221.521208,-177.261880
1214,-226.880337,-177.631278
1215,-226.993916,-177.768363
1216,-227.128120,-177.885331
1217,-227.279434,-177.979120
1218,-227.443896,-178.047272
1219,-227.617197,-178.088002
1220,-227.794799,-178.100244
1221,-227.972050,-178.083677
1222,-228.144307,-178.038734
1223,-228.307059,-177.966594
1224,-228.456042,-177.869145
1225,-228.587355,-177.748940
1226,-233.842011,-178.111137
1227,-233.944335,-178.255099
1228,-234.068381,-178.380828
1229,-234.210950,-178.485084
1230,-234.368366,-178.565178
1231,-234.536573,-178.619046
1232,-234.711233,-178.645298
1233,-234.887843,-178.643258
1234,-235.061849,-178.612979
1235,-235.228767,-178.555241
1236,-235.384292,-178.471532
1237,-235.524415,-178.364011
1238,-235.645523,-178.235450
1239,-240.810525,-178.591467
1240,-240.910144,-178.752516
1241,-241.035909,-178.894093
1242,-241.184093,-179.012001
1243,-241.350304,-179.102746
1244,-241.529616,-179.163639
1245,-241.716715,-179.192874
1246,-241.906056,-179.189586
1247,-242.092028,-179.153872
1248,-242.269118,-179.086790
1249,-242.432078,-178.990329
1250,-242.576079,-178.867347
1251,-242.696852,-178.721489
1252,-247.785052,-179.072211
1253,-247.871917,-179.236813
1254,-247.985289,-179.384413
1255,-248.121921,-179.510788
1256,-248.277904,-179.612319
1257,-248.448771,-179.686099
1258,-248.629631,-179.730017
1259,-248.815306,-179.742815
1260,-249.000481,-179.724128
1261,-249.179855,-179.674489
1262,-249.348293,-179.595320
1263,-249.500973,-179.488887
1264,-249.633524,-179.358238
1265,-249.742152,-179.207112
1266,-254.764870,-179.553321
1267,-254.839385,-179.720460
1268,-254.940578,-179.872932
1269,-255.065648,-180.006519
1270,-255.211135,-180.117522
1271,-255.373010,-180.202870
1272,-255.546795,-180.260200
1273,-255.727680,-180.287926
1274,-255.910658,-180.285281
1275,-256.090666,-180.252337
1276,-256.262720,-180.190007
1277,-256.422061,-180.100015
1278,-256.564277,-179.984852
1279,-256.685434,-179.847705
1280,-256.782176,-179.692371
1281,-261.749563,-180.034766
1282,-261.812142,-180.203578
1283,-261.901420,-180.359921
1284,-262.015005,-180.499606
1285,-262.149854,-180.618893
1286,-262.302356,-180.714585
1287,-262.468424,-180.784118
1288,-262.643611,-180.825632
1289,-262.823222,-180.838012
1290,-263.002448,-180.820928
1291,-263.176486,-180.774837
1292,-263.340674,-180.700974
1293,-263.490615,-180.601318
1294,-263.622292,-180.478538
1295,-263.732176,-180.335923
1296,-263.817326,-180.177294
1297,-268.738803,-180.516525
1298,-268.794223,-180.697252
1299,-268.879769,-180.865821
1300,-268.992912,-181.017255
1301,-269.130312,-181.147081
1302,-269.287911,-181.251465
1303,-269.461056,-181.327325
1304,-269.644631,-181.372421
1305,-269.833217,-181.385420
1306,-270.021244,-181.365938
1307,-270.203159,-181.314552
1308,-270.373590,-181.232778
1309,-270.527503,-181.123032
1310,-270.660354,-180.988554
1311,-270.768219,-180.833316
1312,-270.847913,-180.661903
1313,-275.732278,-180.998575
1314,-275.775551,-181.179004
1315,-275.848535,-181.349593
1316,-275.949152,-181.505487
1317,-276.074540,-181.642253
1318,-276.221132,-181.755998
1319,-276.384756,-181.843487
1320,-276.560757,-181.902230
1321,-276.744127,-181.930555
1322,-276.929650,-181.927657
1323,-277.112046,-181.893618
1324,-277.286127,-181.829407
1325,-277.446938,-181.736851
1326,-277.589905,-181.618582
1327,-277.710961,-181.477967
1328,-277.806660,-181.319006
1329,-277.874280,-181.146221
1330,-282.729822,-181.480907
1331,-282.761426,-181.660510
1332,-282.822268,-181.832424
1333,-282.910676,-181.991923
1334,-283.024221,-182.134625
1335,-283.159782,-182.256606
1336,-283.313633,-182.354514
1337,-283.481546,-182.425659
1338,-283.658905,-182.468084
1339,-283.840836,-182.480624
1340,-284.022338,-182.462935
1341,-284.198424,-182.415502
1342,-284.364254,-182.339629
1343,-284.515269,-182.237401
1344,-284.647320,-182.111628
1345,-284.756776,-181.965767
1346,-284.840630,-181.803827
1347,-284.896577,-181.630258
1348,-289.659575,-181.958565
1349,-289.649340,-180.955487
1350,-284.608121,-180.608002
1351,-284.474401,-180.492700
1352,-284.323955,-180.400278
1353,-284.160661,-180.333118
1354,-283.988724,-180.292950
1355,-283.812576,-180.280808
1356,-283.636754,-180.297006
1357,-283.465789,-180.341126
1358,-283.304085,-180.412032
1359,-283.155809,-180.507897
1360,-277.665214,-180.129437
1361,-277.541003,-180.002604
1362,-277.398008,-179.897402
1363,-277.239952,-179.816573
1364,-277.070953,-179.762221
1365,-276.895411,-179.735763
1366,-276.717899,-179.737886
1367,-276.543041,-179.768536
1368,-276.375390,-179.826915
1369,-276.219313,-179.911501
1370,-276.078875,-180.020093
1371,-270.712205,-179.650176
1372,-270.598644,-179.514361
1373,-270.464767,-179.398523
1374,-270.314040,-179.305661
1375,-270.150368,-179.238182
1376,-269.977992,-179.197832
1377,-269.801375,-179.185658
1378,-269.625092,-179.201975
1379,-269.453710,-179.246360
1380,-269.291668,-179.317662
1381,-269.143162,-179.414037
1382,-269.012041,-179.532986
1383,-263.750956,-179.170347
1384,-263.638091,-179.015414
1385,-263.500045,-178.882427
1386,-263.341008,-178.775423
1387,-263.165811,-178.697652
1388,-262.979774,-178.651474
1389,-262.788544,-178.638293
1390,-262.597930,-178.658508
1391,-262.413719,-178.711506
1392,-262.241506,-178.795678
1393,-262.086518,-178.908467
1394,-261.953464,-179.046448
1395,-256.782871,-178.690046
1396,-256.683019,-178.530127
1397,-256.557326,-178.389607
1398,-256.409484,-178.272616
1399,-256.243836,-178.182588
1400,-256.065247,-178.122169
1401,-255.878964,-178.093134
1402,-255.690459,-178.096336
1403,-255.505269,-178.131680
1404,-255.328835,-178.198128
1405,-255.166339,-178.293729
1406,-255.022555,-178.415673
1407,-254.901707,-178.560380
1408,-249.808765,-178.209330
1409,-249.721587,-178.045719
1410,-249.608171,-177.899071
1411,-249.471739,-177.773552
1412,-249.316165,-177.672728
1413,-249.145869,-177.599462
1414,-248.965687,-177.555835
1415,-248.780738,-177.543087
1416,-248.596274,-177.561579
1417,-248.417536,-177.610787
1418,-248.249600,-177.689312
1419,-248.097236,-177.794924
1420,-247.964772,-177.924624
1421,-247.855970,-178.074727
1422,-242.829246,-177.728242
1423,-242.754342,-177.562012
1424,-242.653009,-177.410439
1425,-242.528031,-177.277686
1426,-242.382842,-177.167400
1427,-242.221430,-177.082612
1428,-242.048229,-177.025651
1429,-241.868000,-176.998082
1430,-241.685692,-177.000662
1431,-241.506314,-177.033320
1432,-241.334795,-177.095160
1433,-241.175847,-177.184481
1434,-241.033837,-177.298831
1435,-240.912665,-177.435068
1436,-240.815662,-177.589448
1437,-235.844867,-177.246818
1438,-235.781845,-177.078823
1439,-235.692349,-176.923309
1440,-235.578762,-176.784414
1441,-235.444106,-176.665832
1442,-235.291963,-176.570719
1443,-235.126381,-176.501606
1444,-234.951766,-176.460331
1445,-234.772764,-176.447992
1446,-234.594137,-176.464919
1447,-234.420638,-176.510660
1448,-234.256884,-176.583998
1449,-234.107231,-176.682983
1450,-233.975661,-176.804980
1451,-233.865675,-176.946744
1452,-233.780198,-177.104503
1453,-228.855943,-176.765081
1454,-228.800021,-176.585121
1455,-228.714203,-176.417347
1456,-228.601007,-176.266683
1457,-228.463756,-176.137552
1458,-228.306478,-176.033742
1459,-228.133789,-175.958301
1460,-227.950757,-175.913442
1461,-227.762755,-175.900484
1462,-227.575299,-175.919805
1463,-227.393893,-175.970838
1464,-227.223859,-176.052087
1465,-227.070188,-176.161166
1466,-226.937391,-176.294874
1467,-226.829365,-176.449286
1468,-226.749280,-176.619872
1469,-221.862726,-176.283048
1470,-221.818901,-176.103321
1471,-221.745578,-175.933480
1472,-221.644830,-175.778328
1473,-221.519506,-175.642254
1474,-221.373151,-175.529105
1475,-221.209905,-175.442083
1476,-221.034384,-175.383648
1477,-220.851552,-175.355453
1478,-220.666581,-175.358296
1479,-220.484703,-175.392096
1480,-220.311060,-175.455897
1481,-220.150565,-175.547895
1482,-220.007756,-175.665487
1483,-219.886673,-175.805348
1484,-219.790741,-175.963523
1485,-219.722671,-176.135537
1486,-214.865449,-175.800735
1487,-214.833263,-175.621758
1488,-214.772030,-175.450529
1489,-214.683423,-175.291728
1490,-214.569865,-175.149695
1491,-214.434458,-175.028311
1492,-214.280904,-174.930895
1493,-214.113399,-174.860108
1494,-213.936520,-174.817885
1495,-213.755102,-174.805380
1496,-213.574103,-174.822935
1497,-213.398469,-174.870070
1498,-213.233001,-174.945496
1499,-213.082220,-175.047153
1500,-212.950248,-175.172262
1501,-212.840691,-175.317404
1502,-212.756544,-175.478612
1503,-212.700105,-175.651481
1504,-207.864234,-175.318151
1505,-207.841137,-175.130079
1506,-207.786107,-174.948761
1507,-207.700775,-174.779578
1508,-207.587674,-174.627549
1509,-207.450161,-174.497186
1510,-207.292314,-174.392357
1511,-207.118819,-174.316173
1512,-206.934824,-174.270894
1513,-206.745788,-174.257864
1514,-206.557320,-174.277470
1515,-206.375013,-174.329129
1516,-206.204276,-174.411309
1517,-206.050177,-174.521572
1518,-205.917286,-174.656644
1519,-205.809549,-174.812520
1520,-205.730161,-174.984572
1521,-205.681478,-175.167697
1522,-200.859174,-174.835302
1523,-200.847673,-174.649507
1524,-200.805008,-174.468312
1525,-200.732401,-174.296906
1526,-200.631931,-174.140197
1527,-200.506475,-174.002674
1528,-200.359627,-173.888274
1529,-200.195591,-173.800274
1530,-200.019065,-173.741193
1531,-199.835104,-173.712725
1532,-199.648978,-173.715684
1533,-199.466015,-173.749985
1534,-199.291456,-173.814646
1535,-199.130300,-173.907816
1536,-198.987162,-174.026826
1537,-198.866140,-174.168267
1538,-198.770702,-174.328090
1539,-198.703580,-174.501718
1540,-198.666696,-174.684177
1541,-193.850329,-174.352192
1542,-193.818515,-174.539711
1543,-193.754874,-174.718947
1544,-193.661309,-174.884541
1545,-193.540617,-175.031542
1546,-193.396407,-175.155555
1547,-193.232991,-175.252872
1548,-193.055253,-175.320584
1549,-192.868508,-175.356667
